01Source,02Language,03GroupType,04GroupSubtype,05SourceCategory,06Title,07AccommType,08AccommSubtype,09VacationType,10AdvertCode,11URLLink,12PictureURL,13Stars,14LocationDesc,15Country,16Region,17Subregion,18Island,19City,20PriceOld,21PriceFrom,22PriceDesc,23Date1,24Date2,25DateDesc,26DaysNum,27Description,28Activities,29Facilities,30Beach,31BeachDistanceM,32DistanceFromCentreM,33PetsDesc,34InfoDesc
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Argosy!,hotel,,,pp=bk_pon_52&o=hArgosy,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_52&o=hArgosy,http://www.valamar.com/_Med/PPonude/bk_pon_52_L.jpg,Argosy Hotel***,,hrvatska,,,,Dubrovnik,71€,71€,po sobi,,,20/4/ - 28/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Valamar Dubrovnik President!,hotel,,,pp=bk_pon_51&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_51&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_51_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,109€,109€,po sobi,,,20/4/ - 28/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Tirena!,hotel,,,pp=bk_pon_233&o=hTirena,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_233&o=hTirena,http://www.valamar.com/_Med/PPonude/bk_pon_233_L.jpg,Tirena Hotel***,,hrvatska,,,,Dubrovnik,66€,66€,po sobi,,,20/4/ - 28/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs - Valamar Lacroma Dubrovnik!,hotel,,,pp=bk_pon_234&o=hLacroma,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_234&o=hLacroma,http://www.valamar.com/_Med/PPonude/bk_pon_234_L.jpg,Valamar Lacroma Dubrovnik****,,hrvatska,,,,Dubrovnik,99€,99€,po sobi,,,20/4/ - 28/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Valamar Diamant!,hotel,,,pp=RI_pon_05&o=hDiamant,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=RI_pon_05&o=hDiamant,http://www.valamar.com/_Med/PPonude/RI_pon_05_L.jpg,Valamar Diamant Hotel****,,hrvatska,,,,Poreč Istra,126€,126€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs - Valamar Riviera Hotel & Residence!,hotel,,,pp=ri_pon_890&o=hNeptun,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_890&o=hNeptun,http://www.valamar.com/_Med/PPonude/ri_pon_890_L.jpg,Valamar Riviera Hotel & Residence****,,hrvatska,,,,Poreč Istra,95€,95€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Valamar Pinia!,hotel,,,pp=ri_pon_888&o=hLuna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_888&o=hLuna,http://www.valamar.com/_Med/PPonude/ri_pon_888_L.jpg,Valamar Pinia Hotel*** (ex. Valamar Luna),,hrvatska,,,,Poreč Istra,69€,69€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs - Valamar Club Tamaris!,hotel,,,pp=ri_pon_889&o=hTamaris,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_889&o=hTamaris,http://www.valamar.com/_Med/PPonude/ri_pon_889_L.jpg,Valamar Club Tamaris****,,hrvatska,,,,Poreč Istra,144€,144€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Pical Hotel!,hotel,,,pp=ri_pon_898&o=hPical,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_898&o=hPical,http://www.valamar.com/_Med/PPonude/ri_pon_898_L.jpg,Pical Hotel***,,hrvatska,,,,Poreč Istra,66€,66€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u Valamar Bellevue Hotel & Residence-u!,hotel,,,pp=Ra_pon_336&o=hNeptunRabac,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=Ra_pon_336&o=hNeptunRabac,http://www.valamar.com/_Med/PPonude/Ra_pon_336_L.jpg,Valamar Bellevue Hotel & Residence****,,hrvatska,,,,Rabac Istra,91€,91€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Valamar Sanfior!,hotel,,,pp=RA_USK_5&o=hLanterna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=RA_USK_5&o=hLanterna,http://www.valamar.com/_Med/PPonude/RA_USK_5_L.jpg,Valamar Sanfior Hotel****,,hrvatska,,,,Rabac Istra,97€,97€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u hotelu Miramar!,hotel,,,pp=ra_usk_55&o=hPollux,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_usk_55&o=hPollux,http://www.valamar.com/_Med/PPonude/ra_usk_55_L.jpg,Miramar Hotel***,,hrvatska,,,,Rabac Istra,68€,68€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u All Inclusive Light Allegro Hotelu!,hotel,,,pp=ra_usk_53&o=hCastor,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_usk_53&o=hCastor,http://www.valamar.com/_Med/PPonude/ra_usk_53_L.jpg,All Inclusive Light Allegro Hotel***,,hrvatska,,,,Rabac Istra,67€,67€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs - Girandella Tourist Village,hotel,,,pp=ra_pon_335&o=hGirandella,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_pon_335&o=hGirandella,http://www.valamar.com/_Med/PPonude/ra_pon_335_L.jpg,Girandella Tourist Village**,,hrvatska,,,,Rabac Istra,60€,60€,po sobi,,,23/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad. Počastite svoja osjetila raznolikim okusima mediteranskih delicija...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u Valamar Koralj Romantic Hotelu!,hotel,,,pp=zo_pon_37&o=hKoralj,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=zo_pon_37&o=hKoralj,http://www.valamar.com/_Med/PPonude/zo_pon_37_L.jpg,Valamar Koralj Romantic Hotel***,,hrvatska,,,,Otok Krk,83€,83€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad.",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Uskrs,http://www.valamar.com/special_offers_category.aspx?cat=us&bgc=1faec7&j=CRO,Uskrs u Luna Island Hotelu,hotel,,,pp=pa_pon_07&o=hPaLuna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=pa_pon_07&o=hPaLuna,http://www.valamar.com/_Med/PPonude/pa_pon_07_L.jpg,Luna Island Hotel****,,hrvatska,,,,Otok Pag,90€,90€,po sobi,,,22/4/ - 25/4/2011,,"Prošećite uz kristalno čisto more, udahnite miris Mediterana i upoznajte ovaj čarobni grad.",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Nagradite se besplatnim wellness tretmanom!,hotel,,,pp=bk_pon_207&o=hLacroma,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_207&o=hLacroma,http://www.valamar.com/_Med/PPonude/bk_pon_207_L.jpg,Valamar Lacroma Dubrovnik****,,hrvatska,,,,Dubrovnik,89€,89€,po sobi,,,5/3- 20/11/2011,,"Iskoristite posebnu pogodnost naše ponude i doživite istinsku harmoniju užitka! Uz svaku rano izvršenu rezervaciju, uz fantastičnu cijenu, poklanjamo vam djelomičnu masažu tijela u trajanju od 25 minuta.",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Wellness Relaxation - Opustite dušu i tijelo!,hotel,,,pp=RI_pon_46&o=hDiamant,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=RI_pon_46&o=hDiamant,http://www.valamar.com/_Med/PPonude/RI_pon_46_L.jpg,Valamar Diamant Hotel****,,hrvatska,,,,Poreč Istra,76€,76€,po sobi,,,23/1/ - 30/9/2011,,"Oslobodite se svakodnevnog stresa, obnovite duh i tijelo, učinite nešto za sebe…",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Wellness Relaxation - Valamar Sanfior Hotel,hotel,,,pp=ra_pon_252&o=hLanterna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_pon_252&o=hLanterna,http://www.valamar.com/_Med/PPonude/ra_pon_252_L.jpg,Valamar Sanfior Hotel****,,hrvatska,,,,Rabac Istra,78€,78€,po sobi,,,20/4/ - 20/10/2011,,Oslobodite se svakodnevnog stresa i obnovite duh i tijelo u ugodnom ambijentu wellness centra.,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Wellness Exclusive - Valamar Sanfior Hotel,hotel,,,pp=ra_pon_253&o=hLanterna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_pon_253&o=hLanterna,http://www.valamar.com/_Med/PPonude/ra_pon_253_L.jpg,Valamar Sanfior Hotel****,,hrvatska,,,,Rabac Istra,78€,78€,po sobi,,,20/4/ - 20/10/2011,,"Obogatite svoj doživljaj Rapca u opuštajućem ambijentu s nezaboravnim pogledom na more. Priuštite si opuštanje iz snova, oslobodite se stresa...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Wellness Exclusive - Valamar Koralj Romantic Hotel,hotel,,,pp=zo_pon_64&o=hKoralj,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=zo_pon_64&o=hKoralj,http://www.valamar.com/_Med/PPonude/zo_pon_64_L.jpg,Valamar Koralj Romantic Hotel***,,hrvatska,,,,Otok Krk,61€,61€,po sobi,,,20/4/ - 15/10/2011,,"Obogatite svoj doživljaj Krka u opuštajućem ambijentu s nezaboravnim pogledom na more. Priuštite si opuštanje iz snova, oslobodite se stresa...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Wellness,http://www.valamar.com/hr/wellness-odmor-istra,Wellness Relaxation - Opustite dušu i tijelo!,hotel,,,pp=zo_pon_62&o=hKoralj,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=zo_pon_62&o=hKoralj,http://www.valamar.com/_Med/PPonude/zo_pon_62_L.jpg,Valamar Koralj Romantic Hotel***,,hrvatska,,,,Otok Krk,61€,61€,po sobi,,,20/4/ - 15/10/2011,,"Oslobodite se svakodnevnog stresa, obnovite duh i tijelo, učinite nešto za sebe…",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Bijeg za vikend,http://www.valamar.com/hr/vikend-odmor-istra,Biciklom kroz Istru - Zagreb Hotel,hotel,,,pp=ri_pon_843&o=hZagreb,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_843&o=hZagreb,http://www.valamar.com/_Med/PPonude/ri_pon_843_L.jpg,Zagreb Hotel***,,hrvatska,,,,Poreč Istra,48€,48€,po sobi,,,1/5/ - 30/9/2011,,"Uživajte u vožnji uređenim stazama duž kojih se izmjenjuju prekrasni pejzaži netaknute prirode. Zahtjevni sportaši, ali i rekreativci te obitelji željne aktivnog odmora...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Gušti su gušti,http://www.valamar.com/hr/gastro-ponude-istra,Više od odmora - puni pansion po cijeni polupansiona,hotel,,,pp=ra_pon_245&o=hGirandella,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ra_pon_245&o=hGirandella,http://www.valamar.com/_Med/PPonude/ra_pon_245_L.jpg,Girandella Tourist Village**,,hrvatska,,,,Rabac Istra,51€,51€,po sobi,,,25/4/ - 30/9/2011,,"Iznenadite svoje najbliže zabavnim odmorom na moru, istražite čari mediteranskih gradića uz more i uživajte u veselim obiteljskim trenucima i zabavi za sve uzraste. Posebna pogodnost ove ponude...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Gušti su gušti,http://www.valamar.com/hr/gastro-ponude-istra,Više od odmora - puni pansion po cijeni polupansiona,hotel,,,pp=ZO_pon_25&o=hKoralj,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ZO_pon_25&o=hKoralj,http://www.valamar.com/_Med/PPonude/ZO_pon_25_L.jpg,Valamar Koralj Romantic Hotel***,,hrvatska,,,,Otok Krk,61€,61€,po sobi,,,15/4/ - 10/10/2011,,"Iznenadite svoje najbliže zabavnim odmorom na moru, istražite čari mediteranskih gradića uz more i uživajte u veselim obiteljskim trenucima...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Aktivni odmor,http://www.valamar.com/hr/aktivni-odmor-istra,Biciklom kroz Istru - Valamar Pinia Hotel,hotel,,,pp=ri_pon_832&o=hLuna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_832&o=hLuna,http://www.valamar.com/_Med/PPonude/ri_pon_832_L.jpg,Valamar Pinia Hotel*** (ex. Valamar Luna),,hrvatska,,,,Poreč Istra,68€,68€,po sobi,,,16/4/ - 7/10/2011,,Upoznajte neotkrivene čari Istre biciklom. Odlučite se na izlet do srednjovjekovnog gradića Motovuna i uživajte u nezaboravnim pejzažima...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Aktivni odmor,http://www.valamar.com/hr/aktivni-odmor-istra,Biciklom kroz Istru - Zagreb Hotel,hotel,,,pp=ri_pon_843&o=hZagreb,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_843&o=hZagreb,http://www.valamar.com/_Med/PPonude/ri_pon_843_L.jpg,Zagreb Hotel***,,hrvatska,,,,Poreč Istra,48€,48€,po sobi,,,1/5/ - 30/9/2011,,"Uživajte u vožnji uređenim stazama duž kojih se izmjenjuju prekrasni pejzaži netaknute prirode. Zahtjevni sportaši, ali i rekreativci te obitelji željne aktivnog odmora...",,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romantični predah u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_90&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_90&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_90_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,15/4/ - 17/10/2011,,Razveselite vama dragu osobu i provedite romantičan odmor u hotelu...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa iznenađenja u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_209&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_209&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_209_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,24/4/ - 25/10/2011,,Iznenadite vama dragu osobu nezaboravnim odmorom u hotelu Valamar Dubrovnik President. Uživajte u posebnim romantičnim iznenađenjima...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Potpuna romansa u Dubrovniku - Valamar Dubrovnik President Hotel,hotel,,,pp=bk_pon_210&o=hPresident,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=bk_pon_210&o=hPresident,http://www.valamar.com/_Med/PPonude/bk_pon_210_L.jpg,Valamar Dubrovnik President Hotel****,,hrvatska,,,,Dubrovnik,131€,131€,po sobi,,,24/4/ - 25/10/2011,,Otkrijte potpunu romansu Dubrovnika i vaše veze u posebnoj romantičnoj ponudi...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa - Valamar Rubin Hotel,hotel,,,pp=ri_pon_625&o=hRubin,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_625&o=hRubin,http://www.valamar.com/_Med/PPonude/ri_pon_625_L.jpg,Valamar Rubin Hotel***,,hrvatska,,,,Poreč Istra,82€,82€,po sobi,,,20/4/ - 25/9/2011,,Razveselite vama dragu osobu odmorom na moru i provedite nezaboravne zajedničke trenutke.,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa u Valamar Riviera Hotel & Residence- u,hotel,,,pp=ri_pon_817&o=hNeptun,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=ri_pon_817&o=hNeptun,http://www.valamar.com/_Med/PPonude/ri_pon_817_L.jpg,Valamar Riviera Hotel & Residence****,,hrvatska,,,,Poreč Istra,86€,86€,po sobi,,,1/5/ - 15/10/2011,,Razveselite vama dragu osobu i provedite romantičan odmor u elegantnom hotelu Valamar Riviera s pogledom na more i pitoreskni otočić Sv. Nikola. Opustite se...,,,,,,,
www.valamar.com,Hrvatski,Posebne ponude,Posebno za parove,http://www.valamar.com/hr/romanticni-odmor-istra,Romansa u Valamar Sanfior Hotelu,hotel,,,pp=RA_pon_82&o=hLanterna,http://www.valamar.com/ppDetalji.aspx?j=CRO&pp=RA_pon_82&o=hLanterna,http://www.valamar.com/_Med/PPonude/RA_pon_82_L.jpg,Valamar Sanfior Hotel****,,hrvatska,,,,Rabac Istra,78€,78€,po sobi,,,20/4/ - 20/10/2011,,Razveselite vama dragu osobu odmorom na moru i provedite nezaboravne zajedničke trenutke.,,,,,,,
